review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase, Percent 
R1MWQSGMI4TOPT,4,44,50,N,N, 0.88 
RACYPAQNJN51U,5,35,39,N,N, 0.90 
R2V7MJDKAXMGSR,2,29,29,N,N, 1.00 
R2RIEH1PC15SUA,4,25,26,N,Y, 0.96 
RM7OLLF0IB5GY,4,26,28,N,N, 0.93 
RR2IY3HU4I6J2,3,22,23,N,N, 0.96 
RURCEWS8KMWXG,2,126,140,N,Y, 0.90 
R8PF4WDM3VV6B,3,23,29,N,Y, 0.79 
R3J29XZL2J234G,3,18,21,N,N, 0.86 
R1VYVAWRBG9RF6,4,61,64,N,N, 0.95 
RIRMR833B74VT,5,26,30,N,Y, 0.87 
R1KDQJ9408013O,5,45,45,N,N, 1.00 
R1MAZQFYWF2QDZ,4,27,28,N,N, 0.96 
R2SO6AAO4K6Y0U,5,37,37,N,N, 1.00 
R1VXPPA02GD4Y8,2,13,22,N,N, 0.59 
R23CEPFRMDWT5U,3,79,97,N,N, 0.81 
R24E7LFLYU5C24,1,20,21,N,N, 0.95 
R2OMWR2RJ7IUN9,5,20,20,N,Y, 1.00 
R38WWIFDL4N6BV,5,17,20,N,N, 0.85 
R1JQJ5KTK23OFZ,1,18,23,N,N, 0.78 
R11LQETK8J3D74,3,18,27,N,N, 0.67 
R26KUBM3WZ7J6Q,5,20,20,N,Y, 1.00 
R3AMQ9ADHR8KA2,5,59,60,N,N, 0.98 
R2FH6EI8P6FZXA,4,41,44,N,N, 0.93 
R3SZAN01IOXK19,5,34,36,N,N, 0.94 
R15NSBC7ZBO0A5,5,52,54,N,Y, 0.96 
R343MQCRZ05BU2,4,36,41,N,N, 0.88 
R3FBRILL6EXSD4,5,53,53,N,N, 1.00 
R17BWL6FZRM6D9,5,28,28,N,N, 1.00 
R31SLN0PJOZ2MC,5,24,24,N,N, 1.00 
RWJY4RXN0BBD4,5,32,36,N,Y, 0.89 
R368V9GMNHR953,5,27,29,N,Y, 0.93 
R8EZ2EGDKHLIV,3,35,40,N,N, 0.88 
R30900UHHXYX06,1,16,22,N,N, 0.73 
R1GX9GSDTX52F,5,122,142,N,N, 0.86 
R3PKW3RTACXKQ8,5,22,23,N,N, 0.96 
R24XFTJXKIRAFM,1,26,142,N,N, 0.18 
R1857A69OR1F3J,1,8,22,N,N, 0.36 
R1NGFMC6W1523K,1,3,20,N,N, 0.15 
R2TZLPW82OHFDS,5,66,84,N,Y, 0.79 
R1LWYHUB1ONCM2,5,20,23,N,N, 0.87 
R1CB7KAXQP16FS,1,72,79,N,N, 0.91 
R20H48L8GFISIC,5,243,245,N,N, 0.99 
R3VYGE6PQPIGJX,5,26,26,N,N, 1.00 
R1IR1LGAT6FPM0,2,20,20,N,Y, 1.00 
R1KGAFZMTX1JGN,5,66,71,N,Y, 0.93 
R1LJ2ZA28OLJON,5,33,33,N,N, 1.00 
R34U9J51LR7L6Y,4,55,59,N,N, 0.93 
RXPUQXOWFOZ2Z,3,132,138,N,N, 0.96 
R3RUO0ES3DEM,1,29,29,N,Y, 1.00 
R1SELY5SEB2MI7,5,42,51,N,Y, 0.82 
R1Q3WDYOQ8JEJ9,5,20,24,N,N, 0.83 
RV1AMCWDUP43F,3,29,30,N,N, 0.97 
R3USXGD2GHUAQN,5,29,30,N,N, 0.97 
R1091GOHI6TYI9,2,33,36,N,N, 0.92 
R3D6Q1LULHRG69,5,101,106,N,N, 0.95 
R2MAV14BJ1QQBI,1,14,24,N,N, 0.58 
R2MEQGP3BFHPF4,1,9,33,N,N, 0.27 
R8N9G8WW989Z6,4,61,63,N,Y, 0.97 
RA4ZSRYL788EZ,3,22,23,N,N, 0.96 
R572UPLTMH4SL,3,3,31,N,Y, 0.10 
R1IWR21XWXKOH,3,29,32,N,N, 0.91 
R3S9M2A86AZLFQ,1,32,43,N,Y, 0.74 
R1RHD4AANDU02J,4,37,42,N,Y, 0.88 
R10RPCUVKV1355,1,16,31,N,N, 0.52 
R1MXM86HGR9RCE,4,43,47,N,Y, 0.91 
R3T3VGZ30VZPT3,5,37,37,N,N, 1.00 
RQL8KI1XQ2N71,3,0,24,N,N, -   
R35UDTMS0HM3I2,5,21,22,N,Y, 0.95 
R32ZFB1XYKJOPK,2,42,51,N,N, 0.82 
R379J2J0MZ2BNG,5,49,51,N,Y, 0.96 
R1ZVYIM75CEME9,5,40,46,N,Y, 0.87 
R254MB1C8P58DI,4,24,26,N,N, 0.92 
R3RNVSMZU5O597,2,41,42,N,N, 0.98 
R1IQODA8RZ1FAV,5,98,103,N,N, 0.95 
R295KGOO83G9DV,5,121,123,N,N, 0.98 
R1SWR4JOD92KNH,1,19,21,N,N, 0.90 
RPEJ7A0GFUCGG,1,14,21,N,N, 0.67 
R2UISGB16RA5FG,1,24,25,N,Y, 0.96 
R35QWEH9CCTDX2,3,34,38,N,N, 0.89 
R1NI6U6SIIAGSZ,5,24,28,N,Y, 0.86 
R2P60BV5YA21DH,4,31,32,N,N, 0.97 
R3GVCQ6FILRT0W,1,34,36,N,Y, 0.94 
RMUNOPC6ZCQP,1,23,27,N,N, 0.85 
R16G7L5BYO149V,4,24,24,N,Y, 1.00 
RPF4I2XRSW0ZL,1,20,23,N,Y, 0.87 
R1OKL2R1HOG8S7,2,48,53,N,N, 0.91 
R1K1V3F92JMP4I,5,181,189,N,Y, 0.96 
RDYPH82NSJMF,2,57,67,N,N, 0.85 
RQFRYOMQJAMAE,1,3,22,N,N, 0.14 
R1HD90SCAP0GB7,3,91,98,N,Y, 0.93 
R39LGBTR7VZ9CE,5,36,36,N,N, 1.00 
RPZHFYL06Z9AB,5,161,163,N,N, 0.99 
R386QA44ISQF5Y,1,21,23,N,N, 0.91 
RHGR28I4OX772,5,24,24,N,Y, 1.00 
R17C0XD1YYGZ5M,5,28,29,N,N, 0.97 
R38HA5IB3QGGCU,4,39,40,N,N, 0.98 
RZ5L3J3H66U0M,1,31,34,N,N, 0.91 
RA1RCZN02NLFP,4,48,48,N,N, 1.00 
R22C53EN0MLF6,1,105,113,N,N, 0.93 
R1FXQ932SHPXUT,2,18,20,N,N, 0.90 
R1T3SPK8E6E8T6,1,16,20,N,N, 0.80 
R2JY6FXM3TOCXI,1,36,47,N,N, 0.77 
RE1KVPPTMGLON,5,28,30,N,Y, 0.93 
R11UUL5LVX9PD2,4,39,43,N,N, 0.91 
RB4P3PXELUANY,1,22,23,N,N, 0.96 
R2ZHK0IOXXHZZM,5,20,21,N,Y, 0.95 
R7FJ1NDLN6LD1,4,20,20,N,Y, 1.00 
R328CNASF24MZN,5,53,54,N,N, 0.98 
R3UZVGVTX3R90L,1,21,24,N,N, 0.88 
R1AIF7DMMT4DYX,2,40,44,N,N, 0.91 
R2O8WQ305HHZ7D,5,16,21,N,N, 0.76 
R1FQCSA97DD83X,4,408,426,N,Y, 0.96 
RAK0DVCFEEUZX,1,11,20,N,Y, 0.55 
R2FEH9SYF1PTRB,1,122,157,N,N, 0.78 
R9ML8CX98VYT3,5,46,47,N,N, 0.98 
RRLWKLQ4KICO7,4,24,25,N,N, 0.96 
R3OFNE0288K8R6,3,28,31,N,N, 0.90 
R35W71899ZEX94,1,35,37,N,N, 0.95 
R3HLZVKEDC8BTK,1,1,21,N,N, 0.05 
R10YZSQTSUF0TJ,5,23,24,N,N, 0.96 
R1VS921A5VVQG6,2,41,45,N,N, 0.91 
R2VQZLKP0Q9R9S,5,20,24,N,N, 0.83 
R2WTXEPIUD3KBA,1,20,21,N,N, 0.95 
R2IJ85D2KTCV05,5,29,29,N,Y, 1.00 
R1PA2RJO7H75TT,5,31,33,N,Y, 0.94 
R3FB36GSG3BOI8,4,22,22,N,N, 1.00 
R3POYRPXW4TQW3,1,19,41,N,N, 0.46 
R1RK7VK1ZVTWXN,3,38,40,N,Y, 0.95 
R3F6Z4C4218ZFJ,4,14,20,N,N, 0.70 
R3IYAYQ3BZPXJH,4,85,114,N,N, 0.75 
RHSA6NCHSP7VK,3,22,22,N,N, 1.00 
R1R4MMXMI0DKVY,4,30,43,N,N, 0.70 
R161SWTYQ4IR9G,5,23,28,N,Y, 0.82 
R1V7YZZLBPFR2N,1,38,40,N,N, 0.95 
R36PLH80EUZHDJ,1,11,47,N,N, 0.23 
R1DYWM2CWSZQ5U,5,40,41,N,N, 0.98 
R73L2ONSE3WPV,5,102,113,N,N, 0.90 
R85TB9A5QXSPM,5,52,54,N,N, 0.96 
R1YOBE9QAAFNVO,5,148,154,N,N, 0.96 
R37ZUV3RMCGB5X,5,110,112,N,N, 0.98 
R1W21IIMLQRZTS,4,23,24,N,Y, 0.96 
R1C8LGY2U0JMVO,5,28,32,N,Y, 0.88 
R2LMY24C9XE5QT,3,27,37,N,Y, 0.73 
R1ZG9CUN55Z2SF,5,31,32,N,N, 0.97 
R2VDVB9STCCE1L,4,22,27,N,N, 0.81 
RB438BMA6A0XA,1,15,52,N,N, 0.29 
R30Z4K9RXCZ8FI,5,158,184,N,N, 0.86 
R2TFU5FMHJ3HVM,5,48,50,N,Y, 0.96 
RC3Q59ZSCJ65A,3,3,20,N,N, 0.15 
R1Q1U9NVG6DHFD,4,37,37,N,Y, 1.00 
R10QZT5T6LQUK0,5,28,28,N,N, 1.00 
R2JL5PVNPRFM5J,4,65,66,N,Y, 0.98 
R27OZX4GZO7U7D,1,3,23,N,N, 0.13 
R16DOQQ7AWLQ1N,3,118,122,N,N, 0.97 
R2NL1CM3SBYBUE,5,42,44,N,Y, 0.95 
R3IUG0DWISR107,4,18,20,N,N, 0.90 
R2XBPJJGLL4T9P,3,23,27,N,Y, 0.85 
R1PIGWGBEIKR3M,1,91,93,N,N, 0.98 
R9FQFAQPUP8NE,3,110,126,N,N, 0.87 
R2DMMVA3V0YEIP,3,12,20,N,N, 0.60 
R28U8R5BQWU8EC,5,49,57,N,N, 0.86 
RBLXRIMKMAAF2,5,143,165,N,Y, 0.87 
R18R5GJUKWHAQ0,1,0,33,N,N, -   
RV3Q3M39B4KRQ,2,110,122,N,Y, 0.90 
RLEQ1EZEXPVBF,1,8,26,N,Y, 0.31 
R11O46LG5KMN8W,5,20,20,N,Y, 1.00 
R1CSG1WYG59FYD,5,35,37,N,N, 0.95 
R1DEQ1XL5YSLZR,3,27,28,N,N, 0.96 
RSVIQC4GXT2AG,5,18,23,N,Y, 0.78 
R31FL9QXD9453R,4,24,29,N,Y, 0.83 
R1I4VNDUQI7SL6,5,7,23,N,Y, 0.30 
R1GNVD538H1H2M,1,34,124,N,N, 0.27 
R3N58UXX24FO4,3,14,23,N,Y, 0.61 
R160662E706GNL,5,1,24,N,N, 0.04 
R3TRP1D1L35K27,4,50,53,N,Y, 0.94 
R27SJX9RWTIFQI,1,19,20,N,N, 0.95 
RLNBGUI0IXRVM,4,39,40,N,Y, 0.98 
R36ZCXMFL4W10S,2,29,29,N,Y, 1.00 
R12PQAZM7K66AY,1,25,39,N,N, 0.64 
R3PPEFH6X54RGF,3,38,38,N,N, 1.00 
R3RC1RE4H9OGBU,5,432,434,N,N, 1.00 
RKVFEEGVRYORX,5,25,26,N,Y, 0.96 
RJLTGSAAIS582,5,21,21,N,Y, 1.00 
R7BI8JYJ4UJ51,4,52,52,N,N, 1.00 
R1JELRIRO8JLPF,3,42,50,N,Y, 0.84 
R38PN8O66JHRH5,1,19,22,N,N, 0.86 
R151OPC5TXWF9O,1,1,29,N,N, 0.03 
R3S65V6ETK7GDP,5,29,30,N,Y, 0.97 
R234Y7EFKPNJK7,4,46,56,N,N, 0.82 
RZFJ1MX7HDKSG,4,24,24,N,Y, 1.00 
R2U6CACD5GXAC,5,35,39,N,N, 0.90 
R1E3JFVJIHV7B9,3,19,21,N,N, 0.90 
RX3638QHMAHUJ,3,28,33,N,Y, 0.85 
R38W8L86X19DA1,5,30,30,N,Y, 1.00 
R30A3PCXYWK04Q,1,23,30,N,N, 0.77 
R2WZ40SRDC23XE,5,21,24,N,Y, 0.88 
R1DPKZVFXBB4OG,5,18,23,N,N, 0.78 
R3CHRNOYIFTCUY,1,13,24,N,N, 0.54 
R36S6RIB65TREL,5,24,25,N,N, 0.96 
R9GA4J6RGOWPB,5,184,196,N,N, 0.94 
R33XP29NSHWXJ8,5,167,178,N,N, 0.94 
R1200HECY3ZOLC,2,2,23,N,Y, 0.09 
RDH4GOX9KTVVL,5,36,37,N,Y, 0.97 
R2VI0T5E8XWUU4,5,60,61,N,N, 0.98 
R34GO4PQCBYFMN,5,21,22,N,N, 0.95 
R1TFCJM6GK7JXC,1,6,98,N,N, 0.06 
R3VRY2ZB7BRM69,5,17,21,N,Y, 0.81 
R2NJGS3FS6KP1U,3,19,24,N,N, 0.79 
REY6W5STOVRFU,5,28,34,N,N, 0.82 
R3362TVFF19DHP,5,79,84,N,N, 0.94 
RXXNLK3O9YQJI,4,26,36,N,N, 0.72 
R8OWCXYX29JES,5,23,25,N,Y, 0.92 
R12MOSYC1TK69I,2,37,40,N,N, 0.93 
R160RXZ279JRIJ,3,256,264,N,Y, 0.97 
R1E2I97T9Y5QC3,5,27,32,N,N, 0.84 
RWF9FV7YSWCHS,5,99,100,N,N, 0.99 
R2DZG7PSJGS4I7,1,1,22,N,Y, 0.05 
R69ERZ84N8PBB,5,19,20,N,Y, 0.95 
R3IPD7JK00TGIV,3,45,48,N,Y, 0.94 
RCZWOP9RI7DW4,4,31,35,N,N, 0.89 
R2PDW0RGIHNPIJ,3,24,28,N,N, 0.86 
R20E2GTL3BGNI,1,18,27,N,N, 0.67 
R5NSNYIE2PSI1,5,65,67,N,N, 0.97 
R6Y5J8WPCETV1,4,19,25,N,N, 0.76 
R1AOE2F8ISK2AW,1,9,22,N,Y, 0.41 
R1MPBJ3G6YHGIK,3,22,30,N,Y, 0.73 
R2O2J26QMZME1G,5,49,53,N,N, 0.92 
R2K13DREYIH5AF,5,391,403,N,Y, 0.97 
R1OKVSCXUDTZHO,4,34,35,N,Y, 0.97 
R8RTBIAM34GMK,1,31,42,N,N, 0.74 
R14L3U15BKX71V,2,32,33,N,N, 0.97 
R2MRB8MGBFNXZB,1,15,28,N,Y, 0.54 
R1MU5NXYB07O7Z,1,52,54,N,N, 0.96 
R3MMAEFEBO264B,1,19,28,N,N, 0.68 
R2HFEPFQVOMKW0,5,40,46,N,N, 0.87 
R31S5NQMIENPKM,4,17,21,N,N, 0.81 
R1WWX1RM3TXARC,2,36,45,N,N, 0.80 
R2AEOINHCRK3GB,5,38,44,N,N, 0.86 
R12852SJDUTN31,5,80,82,N,N, 0.98 
R3KYD3V0X8EQEV,2,22,24,N,N, 0.92 
R2W42OMRU0BGHK,5,25,31,N,N, 0.81 
R30E8X9U6UV2JG,2,29,32,N,N, 0.91 
R3TGK1HN0SZHHG,4,86,87,N,N, 0.99 
R2GHU7KS4I7O0S,5,19,21,N,N, 0.90 
R2NWL2S3V188JY,5,62,69,N,Y, 0.90 
R2PFRR0PM43X06,3,22,32,N,N, 0.69 
R7Y3N9C3NLBOX,3,23,24,N,N, 0.96 
RCEZZH54OUSKT,4,40,47,N,Y, 0.85 
RLFPBKGCZ89H5,4,30,31,N,N, 0.97 
R31VS1FE9V6B23,5,69,71,N,N, 0.97 
R1ZBQZWIX43P9P,4,38,39,N,Y, 0.97 
R3U7NSFZFUVAID,4,17,21,N,N, 0.81 
R78UQEP38OCHA,1,32,33,N,N, 0.97 
R3D4U7YZCQQT,5,21,22,N,N, 0.95 
RRPVRWKBBUH68,5,14,20,N,Y, 0.70 
R15M5K9LZUOTV2,4,23,29,N,N, 0.79 
R4BSWS1550WG4,1,1,284,N,N, -   
R3QRPT3RZ73CUI,3,24,26,N,N, 0.92 
R39I66KVOHH6W,4,61,62,N,Y, 0.98 
R2D775WR0KZSGJ,5,1,22,N,N, 0.05 
RM7SW3KD3KKTV,2,18,20,N,Y, 0.90 
R3OF9W8BNZ52LK,5,221,226,N,N, 0.98 
R1GPS6C350PYT2,1,20,23,N,N, 0.87 
R2F7SMHGY2IW6P,3,28,28,N,N, 1.00 
RUJ7YSMERCQ78,5,32,33,N,Y, 0.97 
R1NJSGBUXUPBK9,4,8,35,N,Y, 0.23 
R2YQ1RYOJQMLJ7,5,27,27,N,Y, 1.00 
R70J5IHQYVVUG,1,28,28,N,Y, 1.00 
R2BWMWKMEKZ08T,5,120,121,N,Y, 0.99 
R1T51IF94WQ8N8,2,71,78,N,N, 0.91 
R2JWNMPYQPC221,4,52,53,N,N, 0.98 
R3VJM05A6H6VQL,5,14,22,N,Y, 0.64 
RGLDP6SI07V7S,3,10,37,N,Y, 0.27 
RNPLOVV8OZLIP,4,19,23,N,Y, 0.83 
R11ODIXS60XJVY,5,29,29,N,N, 1.00 
R1E6PEH2QB7TPH,1,2,48,N,N, 0.04 
R27TZJJ4GY5RZC,3,28,31,N,N, 0.90 
R6KL4PHHSDSSP,4,66,71,N,N, 0.93 
RZ4NN22ANYB88,4,22,28,N,Y, 0.79 
RMN4ZGIBKOYYW,1,44,63,N,N, 0.70 
R3RMDF9HH6M25G,4,39,40,N,Y, 0.98 
R3SYXAU20RF3SE,5,40,41,N,N, 0.98 
R1YCF5DN8GGL05,5,24,24,N,N, 1.00 
R2TK6C18X7ALNF,2,0,35,N,N, -   
R29TFSFB49CTRK,2,26,28,N,Y, 0.93 
RXY5G791J5K3B,4,31,31,N,N, 1.00 
RH10OUQWAKK8I,5,20,20,N,Y, 1.00 
R8EUGN5VKVBD4,4,91,95,N,N, 0.96 
R28FXMQBQ6BP8R,4,20,28,N,N, 0.71 
R2HMX1SF8AIEA7,2,34,34,N,N, 1.00 
R2RDPUY3K7VI0,4,23,23,N,N, 1.00 
R18QB54K27COR2,5,22,23,N,N, 0.96 
R1M6QU523VT62E,3,180,190,N,N, 0.95 
R3E03SPG2BHKA2,4,23,23,N,N, 1.00 
R1CKAWUNES63X5,5,26,29,N,N, 0.90 
R10F89OV84CONT,4,66,68,N,N, 0.97 
R1WJ6HGW21LRSL,5,19,24,N,Y, 0.79 
REIHLO4O4UXXX,3,18,20,N,Y, 0.90 
R3D365I48Z31JY,5,112,114,N,N, 0.98 
R1X9WRCX1FYQX3,5,66,68,N,N, 0.97 
R2BRVZ38A86QSE,5,33,34,N,N, 0.97 
R94NV0UZE6GGQ,5,24,24,N,N, 1.00 
REKE73KM5NP0C,5,38,40,N,N, 0.95 
R1V0XSVY4ITNIE,1,6,88,N,N, 0.07 
RBSSX49JWR1BX,4,23,24,N,N, 0.96 
R19KEW7LU2B07R,5,29,30,N,Y, 0.97 
R2P904NQDGBNY2,4,20,23,N,N, 0.87 
R2ZHRIYQNOHWKZ,2,11,41,N,N, 0.27 
R2R00HGHGU4D3D,5,17,20,N,Y, 0.85 
R32MV7L72PW637,3,3,21,N,N, 0.14 
R36OKW6ILRQIHB,5,68,72,N,N, 0.94 
R1DYC2XABA8K8K,1,18,22,N,N, 0.82 
R2649H5HEW3J8K,1,30,31,N,N, 0.97 
R1MO4J4RY5GKX0,5,65,68,N,Y, 0.96 
RWR9DH3P5IDK3,1,150,164,N,Y, 0.91 
RAH8P625EESKZ,1,30,30,N,Y, 1.00 
RFF4N7BGXNSHA,5,21,23,N,Y, 0.91 
RTSDX513S9K63,3,82,84,N,N, 0.98 
R1M0NVYGUDL6XJ,3,17,23,N,N, 0.74 
R2E77BCPH4R95I,2,26,31,N,N, 0.84 
R1D9UBVQ9B1NLJ,1,28,32,N,N, 0.88 
R3IZ2YJ1AH11HP,4,20,20,N,N, 1.00 
R219537WSN0AVD,3,79,84,N,N, 0.94 
R3CQ7W8WFD1SZY,3,20,22,N,N, 0.91 
R2JOU0JO1TWFO,4,43,46,N,N, 0.93 
R3NK24A2KP8KIH,1,53,75,N,N, 0.71 
R31JB09H9HMO1Q,5,90,95,N,N, 0.95 
RJLGSHRBX98GS,5,26,26,N,N, 1.00 
R1K3Z2FTWRXAAW,1,23,23,N,N, 1.00 
R2O6X00GUG9U84,5,25,25,N,N, 1.00 
R1323MYAEOWN0A,2,18,22,N,N, 0.82 
R152JQXJHKBMG5,5,39,47,N,N, 0.83 
R1IIG4TB3HMG2X,4,19,21,N,N, 0.90 
R2PJPB82LPWA51,2,24,25,N,N, 0.96 
RK21KLYNB187X,4,33,35,N,N, 0.94 
R28RU2HYIA79CM,4,32,34,N,N, 0.94 
R1O0URL1UZ2U1H,3,56,62,N,N, 0.90 
R6FS70VAJVXXP,4,26,29,N,Y, 0.90 
R2GPGVHJ832YAH,5,29,30,N,N, 0.97 
R2W0FXGDT5LH55,5,24,25,N,Y, 0.96 
R2W0D7IJL8L3K2,5,20,22,N,N, 0.91 
R2J6AK7GWMUK3E,1,34,35,N,N, 0.97 
R3E8EERAFPGVM1,5,21,26,N,Y, 0.81 
R3JF108ORNJRER,1,10,46,N,N, 0.22 
R3VLW8BVI0SH62,5,35,36,N,Y, 0.97 
R3GJGZNGAQ08QZ,5,54,57,N,N, 0.95 
R2Z06PN0TPQUQR,1,33,43,N,Y, 0.77 
R1JSJQJDNAL5NX,1,34,42,N,N, 0.81 
R2NJ03JZTRTVR3,5,55,56,N,Y, 0.98 
R27CD9GEFQF4U9,5,24,31,N,Y, 0.77 
R2QV8JHN7S3ADY,5,30,31,N,N, 0.97 
R1G1S6ZBZ8UL3Q,2,55,60,N,N, 0.92 
R3DJWDSJSIVYUA,1,46,64,N,N, 0.72 
R31KBK3WOJDMPU,5,97,103,N,N, 0.94 
R2B05T55D4IBZP,5,66,69,N,N, 0.96 
R1BUTYVULNBRTU,5,35,39,N,Y, 0.90 
R3SEUUSEYT4OKR,4,32,33,N,N, 0.97 
R1NZR3YKKF7QG9,5,24,27,N,N, 0.89 
R5Q6JVMSVDDY4,5,31,32,N,N, 0.97 
R2UF0B19ZAM64T,3,106,107,N,Y, 0.99 
RQ9QRXIRXL8EB,5,32,35,N,N, 0.91 
RZXIGQSVKEUEI,5,460,461,N,Y, 1.00 
R30OY7CYU9POHU,2,21,29,N,N, 0.72 
R3FETOBOU0GUKQ,3,27,31,N,Y, 0.87 
R3JIK535XT711E,1,41,51,N,Y, 0.80 
R2Q54XPDI72IHH,5,32,35,N,Y, 0.91 
R3N7P507739W6,3,109,113,N,N, 0.96 
R2L7TNN037WT7A,1,17,25,N,N, 0.68 
R253L6I26BR704,5,27,27,N,N, 1.00 
R3F1C841W4TX40,4,51,58,N,N, 0.88 
R2X0QJ6ACJ2IWG,4,24,25,N,N, 0.96 
R1FF3H62P8106,5,22,24,N,Y, 0.92 
R3O4B0822QR9J2,1,36,48,N,N, 0.75 
R199NONGNGZX3S,4,20,21,Y,N, 0.95 
R8C842AW4U00R,1,22,24,N,N, 0.92 
R3C4OE4SU2EIBA,1,10,79,N,N, 0.13 
R2EK4OKSVF318Q,5,24,28,N,N, 0.86 
R5U8MKM6XCS8A,5,18,22,N,Y, 0.82 
R1FF5F2JELRFT3,2,29,32,N,N, 0.91 
R1PGLKGZ00SEUW,3,24,52,N,Y, 0.46 
R9Z73ODTTGMTD,4,38,38,N,N, 1.00 
R2O82SU26RX1UD,1,71,77,N,N, 0.92 
R35R26RKD8TYZ7,5,26,30,N,N, 0.87 
R15UST79P0K93C,5,29,33,N,N, 0.88 
R33ENZJJPZN0F1,1,0,33,N,N, -   
R11JU8GTMXAR8F,4,30,38,N,N, 0.79 
R3CHZTQZZ7HCK,3,0,25,N,N, -   
R2ICI9SSG39VAV,4,46,47,N,N, 0.98 
R2BTM00GAM6UGY,4,50,53,N,Y, 0.94 
RQ17I9OYS75U8,3,19,20,N,N, 0.95 
R598IYCRPJ2IS,5,58,64,N,N, 0.91 
R2BHA0KFSFMO28,2,28,31,N,Y, 0.90 
RJM19TR02FYV5,5,71,77,N,N, 0.92 
RMFUZCRCGGY66,1,0,20,N,N, -   
RX4XEO9C6YLLF,4,50,50,N,N, 1.00 
RHXLYT7SHSBKY,5,26,29,N,N, 0.90 
RVQPI6OT0ZCI9,5,26,30,N,N, 0.87 
R3AJUUMF05BL6P,4,117,125,N,Y, 0.94 
R83ABDUJKA1I8,2,18,25,N,N, 0.72 
R3CKPSY5UB6CFV,3,59,76,N,N, 0.78 
R1J51UT2TML0R6,1,14,23,N,N, 0.61 
R2KG3743GDBH6F,3,36,37,N,Y, 0.97 
R1QJ0TUIKJ44GF,5,82,83,N,N, 0.99 
R3PQ7FTPIWUFYO,5,71,73,N,Y, 0.97 
R12SD0H98WMWZ4,5,17,20,N,N, 0.85 
R1XDJ9P7JJYEEC,5,72,75,N,N, 0.96 
R2M2EAU5HIH8VC,5,48,58,N,N, 0.83 
RRXALE3SVIVZS,3,84,89,N,N, 0.94 
RIY3WO7BPSP96,5,21,22,N,N, 0.95 
R1FHUWTJFWCN1I,2,206,218,N,Y, 0.94 
R376HQR1V50JRY,5,0,52,N,Y, -   
R30HDH9JXP3TVV,5,21,21,N,Y, 1.00 
R2TK8MVRFNJMAN,5,67,70,N,Y, 0.96 
R1F9K39YATXRMR,5,20,20,N,Y, 1.00 
R26OOYXI0ZMAZ9,3,22,22,N,N, 1.00 
R3TLIH5RXUQOUM,5,19,20,N,Y, 0.95 
R2V3IJ5KA70N17,2,16,23,N,N, 0.70 
R2FRMPRKWXRWV1,1,27,132,N,N, 0.20 
R2ES5RQNHAGNJM,5,20,22,N,Y, 0.91 
R3397XIEDKFT1I,5,47,50,N,Y, 0.94 
R2MX2QC1OGDT03,4,83,92,N,N, 0.90 
R3LQTOOXC2RZST,1,5,29,N,N, 0.17 
R1K6M9GM4AIXNK,1,4,61,N,N, 0.07 
RCCAO1MI6Z5W9,5,69,71,N,N, 0.97 
R8LKCJ2H9DI1L,4,94,103,N,N, 0.91 
RAUXRZDN8FWRL,4,22,22,N,N, 1.00 
R1B0VF43QB12FF,4,20,24,N,N, 0.83 
R267DPYDNT8XOI,1,12,134,N,Y, 0.09 
R3F11K6HH4AN11,5,118,126,N,N, 0.94 
RN575CY1M4T0J,1,3,83,N,N, 0.04 
R36F96IDC2KQZR,5,29,29,N,N, 1.00 
R2P4KR8V6BITG0,3,4,44,N,N, 0.09 
R3CSFL5S5A00B7,1,55,58,N,N, 0.95 
R31E1OKHRC8XO1,5,25,25,N,N, 1.00 
R2SPULQ98CEVC6,5,22,24,N,N, 0.92 
R24LTW2S1J3LZQ,1,17,21,N,N, 0.81 
R10OTBBBK7IG9U,3,143,162,N,N, 0.88 
R24PFISYVJL1CW,2,12,108,N,Y, 0.11 
R2Y004O8TNN6YN,5,22,23,N,N, 0.96 
R2MAVDK75I1EYY,5,15,20,N,N, 0.75 
R24QQQOBGRDU5L,3,18,20,N,N, 0.90 
R1KX3W9BQD5SSC,3,47,85,N,N, 0.55 
R1SDZOQK7SBKKK,5,36,36,N,N, 1.00 
R3UF96MZ39FZPB,3,170,171,N,Y, 0.99 
R1O1M5P6AVC1XW,4,57,58,N,Y, 0.98 
R1BZ4BE5L376IG,5,22,23,N,N, 0.96 
R3D4DKNOK46QZZ,4,20,22,N,Y, 0.91 
RB0MXWQFPJMMI,4,23,23,N,Y, 1.00 
RFE0JJPJW1DRE,5,21,22,N,N, 0.95 
R3R6G5VB501ZA6,5,30,30,N,N, 1.00 
RQIVFK1399LJ2,1,82,87,N,N, 0.94 
R17LGLNQGG3PK0,3,19,20,N,N, 0.95 
RU7ADUNBJWF7L,2,22,24,N,Y, 0.92 
R38EH1DFX4V9FT,5,35,37,N,N, 0.95 
R1K09L5FT9KIRJ,3,48,49,N,Y, 0.98 
R1IP4G32LOW8WD,4,144,152,N,N, 0.95 
R7Z2F5AU063N5,3,47,50,N,N, 0.94 
RZMKENQ4SY1D2,2,21,24,N,Y, 0.88 
R2UZ583LSDFFFG,3,32,33,N,N, 0.97 
RO73PUM6OH03L,2,66,74,N,N, 0.89 
RFZD9B8YVBTAQ,5,46,50,N,N, 0.92 
